Date:	2019-04-03_2
Section:	Cooldown

Timestamps	Bluefors Temp. (K)	Lakeshore Temp. (K)

1555367740.0	0.0836			0.1003
1555367800.0	0.0835			0.1002
1555367860.0	0.0834			0.0999
1555367921.0	0.0834			0.0993
1555367981.0	0.0834			0.1001
1555368041.0	0.0835			0.0998
1555368101.0	0.0835			0.1000
1555368162.0	0.0836			0.1001
1555368221.0	0.0834			0.1000
1555368282.0	0.0835			0.1002
1555368342.0	0.0835			0.1000
1555368402.0	0.0834			0.1006
1555368462.0	0.0835			0.1000
1555368523.0	0.0834			0.1000
1555368583.0	0.0834			0.1002
1555368643.0	0.0835			0.1000
1555368703.0	0.0834			0.0999
1555368764.0	0.0834			0.1000
1555368824.0	0.0835			0.0999
1555368884.0	0.0833			0.1000
1555368944.0	0.0834			0.0997
1555369004.0	0.0834			0.0999
1555369064.0	0.0833			0.0998
1555369125.0	0.0834			0.0999
1555369185.0	0.0833			0.1000
1555369245.0	0.0834			0.0998
1555369305.0	0.0833			0.1000
1555369365.0	0.0832			0.1000
1555369426.0	0.0833			0.1001
1555369486.0	0.0834			0.1001
1555369546.0	0.0834			0.0999
1555369606.0	0.0835			0.1000
1555369666.0	0.0833			0.0999
1555369726.0	0.0834			0.1000
1555369786.0	0.0835			0.1002
1555369847.0	0.0836			0.1000
1555369907.0	0.0836			0.0999
1555369967.0	0.0835			0.0999
1555370027.0	0.0836			0.0999
1555370087.0	0.0836			0.1002
1555370148.0	0.0836			0.0988
1555370208.0	0.0836			0.0999
1555370268.0	0.0835			0.0999
1555370328.0	0.0836			0.0997
1555370388.0	0.0836			0.1001
1555370448.0	0.0836			0.1001
1555370508.0	0.0836			0.0998
1555370568.0	0.0837			0.1003
1555370629.0	0.0837			0.0998
1555370689.0	0.0838			0.0999
1555370749.0	0.0837			0.1001
1555370809.0	0.0838			0.1001
1555370869.0	0.0838			0.0999
1555370930.0	0.0838			0.1001
1555370990.0	0.0838			0.0999
1555371050.0	0.0838			0.0999
1555371110.0	0.0838			0.1001
1555371170.0	0.0838			0.0999
1555371230.0	0.0838			0.1001
1555371290.0	0.0839			0.1000
1555371351.0	0.0838			0.1001
1555371411.0	0.0839			0.1000
1555371471.0	0.0839			0.0999
1555371531.0	0.0839			0.0999
1555371591.0	0.0828			0.0877
1555371651.0	0.0817			0.0868
1555371711.0	0.0811			0.0863
1555371771.0	0.0807			0.0859
1555371831.0	0.0797			0.0853
1555371891.0	0.0792			0.0850
1555371952.0	0.0784			0.0845
1555372012.0	0.0778			0.0839
1555372072.0	0.0770			0.0829
1555372132.0	0.0765			0.0826
1555372192.0	0.0761			0.0823
1555372252.0	0.0752			0.0818
1555372313.0	0.0747			0.0809
1555372373.0	0.0739			0.0809
1555372433.0	0.0735			0.0806
1555372493.0	0.0728			0.0800
1555372553.0	0.0723			0.0800
1555372613.0	0.0719			0.0793
1555372674.0	0.0711			0.0786
1555372734.0	0.0707			0.0780
1555372794.0	0.0698			0.0776
1555372854.0	0.0695			0.0772
1555372914.0	0.0688			0.0769
1555372974.0	0.0684			0.0765
1555373035.0	0.0676			0.0756
1555373095.0	0.0674			0.0754
1555373155.0	0.0670			0.0750
1555373215.0	0.0662			0.0745
1555373275.0	0.0659			0.0740
1555373335.0	0.0651			0.0737
1555373395.0	0.0648			0.0731
1555373455.0	0.0642			0.0730
1555373516.0	0.0638			0.0724
1555373576.0	0.0634			0.0718
1555373636.0	0.0629			0.0717
1555373696.0	0.0625			0.0714
1555373757.0	0.0619			0.0711
1555373817.0	0.0616			0.0699
1555373877.0	0.0610			0.0704
1555373937.0	0.0607			0.0692
1555373997.0	0.0604			0.0699
1555374057.0	0.0597			0.0691
1555374117.0	0.0594			0.0686
1555374178.0	0.0589			0.0685
1555374238.0	0.0587			0.0680
1555374298.0	0.0581			0.0673
1555374358.0	0.0578			0.0673
1555374418.0	0.0575			0.0668
1555374478.0	0.0571			0.0658
1555374539.0	0.0568			0.0660
1555374599.0	0.0563			0.0665
1555374659.0	0.0560			0.0656
1555374719.0	0.0554			0.0652
1555374780.0	0.0552			0.0652
1555374840.0	0.0549			0.0643
1555374900.0	0.0545			0.0642
1555374960.0	0.0543			0.0643
1555375020.0	0.0539			0.0639
1555375080.0	0.0536			0.0637
1555375140.0	0.0533			0.0630
1555375201.0	0.0531			0.0631
1555375261.0	0.0528			0.0630
1555375321.0	0.0523			0.0627
1555375381.0	0.0521			0.0622
1555375441.0	0.0517			0.0620
1555375502.0	0.0515			0.0620
